uid_a,uid_b,isFriend
6.0,47.0,0.0
7.0,47.0,1.0
8.0,47.0,0.0
9.0,47.0,0.0
10.0,47.0,0.0
11.0,47.0,1.0
12.0,47.0,1.0
13.0,47.0,1.0
14.0,47.0,1.0
15.0,47.0,1.0
16.0,47.0,1.0
17.0,47.0,0.0
18.0,47.0,1.0
19.0,47.0,1.0
20.0,47.0,0.0
21.0,47.0,0.0
22.0,47.0,0.0
23.0,47.0,0.0
24.0,47.0,1.0
25.0,47.0,0.0
26.0,47.0,1.0
27.0,47.0,1.0
28.0,47.0,0.0
29.0,47.0,1.0
30.0,47.0,0.0
31.0,47.0,0.0
32.0,47.0,1.0
33.0,47.0,1.0
34.0,47.0,1.0
35.0,47.0,0.0
36.0,47.0,0.0
37.0,47.0,0.0
38.0,47.0,0.0
39.0,47.0,0.0
40.0,47.0,0.0
41.0,47.0,1.0
42.0,47.0,0.0
43.0,47.0,1.0
44.0,47.0,0.0
45.0,47.0,0.0
46.0,47.0,0.0
47.0,48.0,0.0
47.0,49.0,0.0
47.0,50.0,1.0
47.0,51.0,1.0
47.0,52.0,1.0
47.0,53.0,0.0
47.0,54.0,0.0
47.0,55.0,1.0
47.0,56.0,0.0
47.0,57.0,1.0
47.0,58.0,0.0
47.0,59.0,1.0
47.0,60.0,1.0
47.0,61.0,0.0
47.0,62.0,1.0
47.0,63.0,1.0
47.0,64.0,0.0
47.0,65.0,1.0
47.0,66.0,1.0
47.0,67.0,0.0
47.0,68.0,0.0
47.0,69.0,0.0
47.0,70.0,1.0
47.0,71.0,0.0
47.0,72.0,1.0
47.0,73.0,1.0
47.0,74.0,0.0
47.0,75.0,1.0
47.0,76.0,0.0
47.0,77.0,1.0
47.0,78.0,1.0
47.0,79.0,1.0
47.0,80.0,1.0
47.0,81.0,1.0
47.0,82.0,1.0
47.0,83.0,0.0
47.0,84.0,0.0
47.0,85.0,1.0
47.0,86.0,1.0
47.0,87.0,1.0
47.0,88.0,0.0
47.0,89.0,1.0
47.0,90.0,1.0
47.0,91.0,0.0
47.0,92.0,1.0
47.0,93.0,0.0
47.0,94.0,1.0
47.0,95.0,1.0
47.0,96.0,1.0
47.0,97.0,0.0
47.0,98.0,0.0
47.0,99.0,0.0
0.0,48.0,1.0
1.0,48.0,0.0
2.0,48.0,0.0
3.0,48.0,0.0
4.0,48.0,0.0
5.0,48.0,1.0
6.0,48.0,1.0
7.0,48.0,1.0
8.0,48.0,1.0
9.0,48.0,0.0
10.0,48.0,0.0
11.0,48.0,1.0
12.0,48.0,0.0
13.0,48.0,0.0
14.0,48.0,0.0
15.0,48.0,0.0
16.0,48.0,0.0
17.0,48.0,1.0
18.0,48.0,0.0
19.0,48.0,0.0
20.0,48.0,1.0
21.0,48.0,1.0
22.0,48.0,1.0
23.0,48.0,1.0
24.0,48.0,1.0
25.0,48.0,0.0
26.0,48.0,0.0
27.0,48.0,0.0
28.0,48.0,1.0
29.0,48.0,1.0
30.0,48.0,1.0
31.0,48.0,0.0
32.0,48.0,1.0
33.0,48.0,1.0
34.0,48.0,1.0
35.0,48.0,1.0
36.0,48.0,0.0
37.0,48.0,0.0
38.0,48.0,1.0
39.0,48.0,1.0
40.0,48.0,1.0
41.0,48.0,0.0
42.0,48.0,1.0
43.0,48.0,0.0
44.0,48.0,0.0
45.0,48.0,1.0
46.0,48.0,1.0
47.0,48.0,0.0
48.0,49.0,1.0
48.0,50.0,1.0
48.0,51.0,1.0
48.0,52.0,1.0
48.0,53.0,0.0
48.0,54.0,0.0
48.0,55.0,0.0
48.0,56.0,1.0
48.0,57.0,1.0
48.0,58.0,1.0
48.0,59.0,0.0
48.0,60.0,1.0
48.0,61.0,1.0
48.0,62.0,1.0
48.0,63.0,1.0
48.0,64.0,0.0
48.0,65.0,0.0
48.0,66.0,1.0
48.0,67.0,1.0
48.0,68.0,1.0
48.0,69.0,1.0
48.0,70.0,1.0
48.0,71.0,1.0
48.0,72.0,0.0
48.0,73.0,0.0
48.0,74.0,0.0
48.0,75.0,0.0
48.0,76.0,1.0
48.0,77.0,0.0
48.0,78.0,1.0
48.0,79.0,0.0
48.0,80.0,1.0
48.0,81.0,1.0
48.0,82.0,0.0
48.0,83.0,1.0
48.0,84.0,0.0
48.0,85.0,1.0
48.0,86.0,1.0
48.0,87.0,0.0
48.0,88.0,1.0
48.0,89.0,1.0
48.0,90.0,1.0
48.0,91.0,1.0
48.0,92.0,0.0
48.0,93.0,1.0
48.0,94.0,0.0
48.0,95.0,0.0
48.0,96.0,0.0
48.0,97.0,1.0
48.0,98.0,1.0
48.0,99.0,1.0
0.0,49.0,0.0
1.0,49.0,0.0
2.0,49.0,0.0
3.0,49.0,1.0
4.0,49.0,0.0
5.0,49.0,1.0
6.0,49.0,0.0
7.0,49.0,1.0
8.0,49.0,1.0
9.0,49.0,0.0
10.0,49.0,0.0
11.0,49.0,0.0
12.0,49.0,1.0
13.0,49.0,1.0
14.0,49.0,1.0
15.0,49.0,1.0
16.0,49.0,1.0
17.0,49.0,1.0
18.0,49.0,0.0
19.0,49.0,0.0
20.0,49.0,0.0
21.0,49.0,0.0
22.0,49.0,0.0
23.0,49.0,0.0
24.0,49.0,1.0
25.0,49.0,0.0
26.0,49.0,0.0
27.0,49.0,1.0
28.0,49.0,1.0
29.0,49.0,0.0
30.0,49.0,1.0
31.0,49.0,1.0
32.0,49.0,1.0
33.0,49.0,0.0
34.0,49.0,0.0
35.0,49.0,1.0
36.0,49.0,1.0
37.0,49.0,1.0
38.0,49.0,1.0
39.0,49.0,1.0
40.0,49.0,1.0
41.0,49.0,0.0
42.0,49.0,0.0
43.0,49.0,0.0
44.0,49.0,0.0
45.0,49.0,0.0
46.0,49.0,0.0
47.0,49.0,0.0
48.0,49.0,0.0
49.0,50.0,0.0
49.0,51.0,0.0
49.0,52.0,0.0
49.0,53.0,0.0
49.0,54.0,1.0
49.0,55.0,0.0
49.0,56.0,1.0
49.0,57.0,0.0
49.0,58.0,1.0
49.0,59.0,0.0
49.0,60.0,1.0
49.0,61.0,1.0
49.0,62.0,0.0
49.0,63.0,0.0
49.0,64.0,0.0
49.0,65.0,0.0
49.0,66.0,1.0
49.0,67.0,1.0
49.0,68.0,1.0
49.0,69.0,0.0
49.0,70.0,0.0
49.0,71.0,0.0
49.0,72.0,0.0
49.0,73.0,1.0
49.0,74.0,0.0
49.0,75.0,0.0
49.0,76.0,0.0
49.0,77.0,0.0
49.0,78.0,0.0
49.0,79.0,0.0
49.0,80.0,0.0
49.0,81.0,1.0
49.0,82.0,0.0
49.0,83.0,1.0
49.0,84.0,0.0
49.0,85.0,1.0
49.0,86.0,1.0
49.0,87.0,1.0
49.0,88.0,1.0
49.0,89.0,0.0
49.0,90.0,0.0
49.0,91.0,0.0
49.0,92.0,0.0
49.0,93.0,1.0
49.0,94.0,1.0
49.0,95.0,1.0
49.0,96.0,0.0
49.0,97.0,0.0
49.0,98.0,1.0
49.0,99.0,0.0
0.0,50.0,1.0
1.0,50.0,0.0
2.0,50.0,1.0
3.0,50.0,0.0
4.0,50.0,1.0
5.0,50.0,1.0
6.0,50.0,1.0
7.0,50.0,1.0
8.0,50.0,1.0
9.0,50.0,0.0
10.0,50.0,1.0
11.0,50.0,1.0
12.0,50.0,1.0
13.0,50.0,1.0
14.0,50.0,1.0
15.0,50.0,1.0
16.0,50.0,1.0
17.0,50.0,0.0
18.0,50.0,1.0
19.0,50.0,0.0
20.0,50.0,0.0
21.0,50.0,1.0
22.0,50.0,1.0
23.0,50.0,0.0
24.0,50.0,0.0
25.0,50.0,1.0
26.0,50.0,0.0
27.0,50.0,1.0
28.0,50.0,1.0
29.0,50.0,1.0
30.0,50.0,1.0
31.0,50.0,0.0
32.0,50.0,1.0
33.0,50.0,1.0
34.0,50.0,0.0
35.0,50.0,1.0
36.0,50.0,0.0
37.0,50.0,1.0
38.0,50.0,0.0
39.0,50.0,0.0
40.0,50.0,0.0
41.0,50.0,1.0
42.0,50.0,0.0
43.0,50.0,0.0
44.0,50.0,0.0
45.0,50.0,0.0
46.0,50.0,0.0
47.0,50.0,1.0
48.0,50.0,1.0
49.0,50.0,0.0
50.0,51.0,1.0
50.0,52.0,0.0
50.0,53.0,0.0
50.0,54.0,1.0
50.0,55.0,1.0
50.0,56.0,0.0
50.0,57.0,1.0
50.0,58.0,0.0
50.0,59.0,0.0
50.0,60.0,1.0
50.0,61.0,0.0
50.0,62.0,1.0
50.0,63.0,0.0
50.0,64.0,0.0
50.0,65.0,1.0
50.0,66.0,1.0
50.0,67.0,0.0
50.0,68.0,1.0
50.0,69.0,1.0
50.0,70.0,0.0
50.0,71.0,1.0
50.0,72.0,1.0
50.0,73.0,0.0
50.0,74.0,1.0
50.0,75.0,0.0
50.0,76.0,0.0
50.0,77.0,1.0
50.0,78.0,1.0
50.0,79.0,0.0
50.0,80.0,0.0
50.0,81.0,1.0
50.0,82.0,1.0
50.0,83.0,1.0
50.0,84.0,1.0
50.0,85.0,1.0
50.0,86.0,0.0
50.0,87.0,1.0
50.0,88.0,1.0
50.0,89.0,1.0
50.0,90.0,1.0
50.0,91.0,1.0
50.0,92.0,1.0
50.0,93.0,1.0
50.0,94.0,1.0
50.0,95.0,0.0
50.0,96.0,0.0
50.0,97.0,0.0
50.0,98.0,1.0
50.0,99.0,1.0
0.0,51.0,0.0
1.0,51.0,1.0
2.0,51.0,1.0
3.0,51.0,1.0
4.0,51.0,1.0
5.0,51.0,1.0
6.0,51.0,0.0
7.0,51.0,0.0
8.0,51.0,1.0
9.0,51.0,0.0
10.0,51.0,1.0
11.0,51.0,1.0
12.0,51.0,0.0
13.0,51.0,0.0
14.0,51.0,1.0
15.0,51.0,1.0
16.0,51.0,0.0
17.0,51.0,0.0
18.0,51.0,1.0
19.0,51.0,1.0
20.0,51.0,0.0
21.0,51.0,1.0
22.0,51.0,1.0
23.0,51.0,1.0
24.0,51.0,1.0
25.0,51.0,1.0
26.0,51.0,1.0
27.0,51.0,0.0
28.0,51.0,0.0
29.0,51.0,1.0
30.0,51.0,1.0
31.0,51.0,0.0
32.0,51.0,1.0
33.0,51.0,0.0
34.0,51.0,1.0
35.0,51.0,1.0
36.0,51.0,1.0
37.0,51.0,0.0
38.0,51.0,0.0
39.0,51.0,1.0
40.0,51.0,1.0
41.0,51.0,1.0
42.0,51.0,1.0
43.0,51.0,0.0
44.0,51.0,0.0
45.0,51.0,0.0
46.0,51.0,0.0
47.0,51.0,0.0
48.0,51.0,0.0
49.0,51.0,0.0
50.0,51.0,1.0
51.0,52.0,1.0
51.0,53.0,1.0
51.0,54.0,0.0
51.0,55.0,0.0
51.0,56.0,0.0
51.0,57.0,0.0
51.0,58.0,0.0
51.0,59.0,1.0
51.0,60.0,1.0
51.0,61.0,0.0
51.0,62.0,1.0
51.0,63.0,0.0
51.0,64.0,1.0
51.0,65.0,1.0
51.0,66.0,1.0
51.0,67.0,0.0
51.0,68.0,1.0
51.0,69.0,1.0
51.0,70.0,0.0
51.0,71.0,1.0
51.0,72.0,0.0
51.0,73.0,0.0
51.0,74.0,1.0
51.0,75.0,1.0
51.0,76.0,0.0
51.0,77.0,1.0
51.0,78.0,0.0
51.0,79.0,0.0
51.0,80.0,1.0
51.0,81.0,0.0
51.0,82.0,1.0
51.0,83.0,1.0
51.0,84.0,1.0
51.0,85.0,1.0
51.0,86.0,0.0
51.0,87.0,0.0
51.0,88.0,1.0
51.0,89.0,1.0
51.0,90.0,1.0
51.0,91.0,0.0
51.0,92.0,1.0
51.0,93.0,0.0
51.0,94.0,1.0
51.0,95.0,0.0
51.0,96.0,1.0
51.0,97.0,0.0
51.0,98.0,1.0
51.0,99.0,0.0
0.0,52.0,0.0
1.0,52.0,1.0
2.0,52.0,0.0
3.0,52.0,1.0
4.0,52.0,0.0
5.0,52.0,0.0
6.0,52.0,0.0
7.0,52.0,1.0
8.0,52.0,1.0
9.0,52.0,1.0
10.0,52.0,0.0
11.0,52.0,0.0
12.0,52.0,1.0
13.0,52.0,0.0
14.0,52.0,0.0
15.0,52.0,0.0
16.0,52.0,0.0
17.0,52.0,0.0
18.0,52.0,0.0
19.0,52.0,0.0
20.0,52.0,0.0
21.0,52.0,1.0
22.0,52.0,0.0
23.0,52.0,1.0
24.0,52.0,1.0
25.0,52.0,0.0
26.0,52.0,1.0
27.0,52.0,1.0
28.0,52.0,1.0
29.0,52.0,1.0
30.0,52.0,0.0
31.0,52.0,0.0
32.0,52.0,1.0
33.0,52.0,0.0
34.0,52.0,1.0
35.0,52.0,1.0
36.0,52.0,1.0
37.0,52.0,0.0
38.0,52.0,1.0
39.0,52.0,1.0
40.0,52.0,0.0
41.0,52.0,1.0
42.0,52.0,1.0
43.0,52.0,1.0
44.0,52.0,1.0
45.0,52.0,0.0
46.0,52.0,1.0
47.0,52.0,1.0
48.0,52.0,1.0
49.0,52.0,0.0
50.0,52.0,0.0
51.0,52.0,1.0
52.0,53.0,1.0
52.0,54.0,1.0
52.0,55.0,0.0
52.0,56.0,0.0
52.0,57.0,1.0
52.0,58.0,1.0
52.0,59.0,0.0
52.0,60.0,1.0
52.0,61.0,1.0
52.0,62.0,1.0
52.0,63.0,1.0
52.0,64.0,0.0
52.0,65.0,1.0
52.0,66.0,0.0
52.0,67.0,1.0
52.0,68.0,1.0
52.0,69.0,0.0
52.0,70.0,1.0
52.0,71.0,0.0
52.0,72.0,1.0
52.0,73.0,0.0
52.0,74.0,0.0
52.0,75.0,1.0
52.0,76.0,0.0
52.0,77.0,0.0
52.0,78.0,1.0
52.0,79.0,0.0
52.0,80.0,1.0
52.0,81.0,1.0
52.0,82.0,0.0
52.0,83.0,0.0
52.0,84.0,0.0
52.0,85.0,1.0
52.0,86.0,1.0
52.0,87.0,0.0
52.0,88.0,1.0
52.0,89.0,0.0
52.0,90.0,1.0
52.0,91.0,0.0
52.0,92.0,1.0
52.0,93.0,0.0
52.0,94.0,0.0
52.0,95.0,0.0
52.0,96.0,1.0
52.0,97.0,1.0
52.0,98.0,1.0
52.0,99.0,1.0
0.0,53.0,1.0
1.0,53.0,0.0
2.0,53.0,0.0
3.0,53.0,0.0
4.0,53.0,0.0
5.0,53.0,1.0
6.0,53.0,1.0
7.0,53.0,1.0
8.0,53.0,1.0
9.0,53.0,1.0
10.0,53.0,1.0
11.0,53.0,1.0
12.0,53.0,0.0
13.0,53.0,1.0
14.0,53.0,1.0
15.0,53.0,0.0
16.0,53.0,1.0
17.0,53.0,1.0
18.0,53.0,1.0
19.0,53.0,0.0
20.0,53.0,0.0
21.0,53.0,1.0
22.0,53.0,1.0
23.0,53.0,1.0
24.0,53.0,1.0
25.0,53.0,1.0
26.0,53.0,0.0
27.0,53.0,1.0
28.0,53.0,1.0
29.0,53.0,1.0
30.0,53.0,1.0
31.0,53.0,1.0
32.0,53.0,0.0
33.0,53.0,1.0
34.0,53.0,1.0
35.0,53.0,1.0
36.0,53.0,1.0
37.0,53.0,1.0
38.0,53.0,1.0
39.0,53.0,1.0
40.0,53.0,1.0
41.0,53.0,0.0
42.0,53.0,0.0
43.0,53.0,0.0
44.0,53.0,1.0
45.0,53.0,0.0
46.0,53.0,1.0
47.0,53.0,0.0
48.0,53.0,1.0
49.0,53.0,1.0
50.0,53.0,0.0
51.0,53.0,1.0
52.0,53.0,1.0
53.0,54.0,0.0
53.0,55.0,0.0
53.0,56.0,1.0
53.0,57.0,1.0
53.0,58.0,1.0
53.0,59.0,0.0
53.0,60.0,1.0
53.0,61.0,1.0
53.0,62.0,1.0
53.0,63.0,1.0
53.0,64.0,0.0
53.0,65.0,1.0
53.0,66.0,1.0
53.0,67.0,1.0
53.0,68.0,1.0
53.0,69.0,1.0
53.0,70.0,1.0
53.0,71.0,1.0
53.0,72.0,1.0
53.0,73.0,0.0
53.0,74.0,1.0
53.0,75.0,0.0
53.0,76.0,1.0
53.0,77.0,1.0
53.0,78.0,1.0
53.0,79.0,0.0
53.0,80.0,1.0
53.0,81.0,1.0
53.0,82.0,0.0
53.0,83.0,1.0
53.0,84.0,0.0
53.0,85.0,1.0
53.0,86.0,1.0
53.0,87.0,0.0
53.0,88.0,1.0
53.0,89.0,1.0
53.0,90.0,1.0
53.0,91.0,1.0
53.0,92.0,1.0
53.0,93.0,1.0
53.0,94.0,0.0
53.0,95.0,0.0
53.0,96.0,1.0
53.0,97.0,1.0
53.0,98.0,0.0
53.0,99.0,1.0
0.0,54.0,1.0
1.0,54.0,0.0
2.0,54.0,1.0
3.0,54.0,0.0
4.0,54.0,1.0
5.0,54.0,1.0
6.0,54.0,1.0
7.0,54.0,1.0
8.0,54.0,1.0
9.0,54.0,0.0
10.0,54.0,0.0
11.0,54.0,0.0
12.0,54.0,1.0
13.0,54.0,1.0
14.0,54.0,1.0
15.0,54.0,1.0
16.0,54.0,1.0
17.0,54.0,1.0
18.0,54.0,1.0
19.0,54.0,1.0
20.0,54.0,0.0
21.0,54.0,0.0
22.0,54.0,0.0
23.0,54.0,0.0
24.0,54.0,1.0
25.0,54.0,0.0
26.0,54.0,0.0
27.0,54.0,1.0
28.0,54.0,0.0
29.0,54.0,1.0
30.0,54.0,0.0
31.0,54.0,1.0
32.0,54.0,0.0
33.0,54.0,1.0
34.0,54.0,0.0
35.0,54.0,0.0
36.0,54.0,0.0
37.0,54.0,1.0
38.0,54.0,1.0
39.0,54.0,0.0
40.0,54.0,0.0
41.0,54.0,0.0
42.0,54.0,0.0
43.0,54.0,0.0
44.0,54.0,1.0
45.0,54.0,1.0
46.0,54.0,0.0
47.0,54.0,1.0
48.0,54.0,0.0
49.0,54.0,1.0
50.0,54.0,0.0
51.0,54.0,0.0
52.0,54.0,0.0
53.0,54.0,0.0
54.0,55.0,1.0
54.0,56.0,1.0
54.0,57.0,0.0
54.0,58.0,0.0
54.0,59.0,1.0
54.0,60.0,0.0
54.0,61.0,0.0
54.0,62.0,1.0
54.0,63.0,1.0
54.0,64.0,0.0
54.0,65.0,0.0
54.0,66.0,1.0
54.0,67.0,0.0
54.0,68.0,0.0
54.0,69.0,1.0
54.0,70.0,0.0
54.0,71.0,0.0
54.0,72.0,1.0
54.0,73.0,1.0
54.0,74.0,0.0
54.0,75.0,1.0
54.0,76.0,0.0
54.0,77.0,1.0
54.0,78.0,0.0
54.0,79.0,1.0
54.0,80.0,0.0
54.0,81.0,0.0
54.0,82.0,1.0
54.0,83.0,0.0
54.0,84.0,1.0
54.0,85.0,1.0
54.0,86.0,1.0
54.0,87.0,1.0
54.0,88.0,0.0
54.0,89.0,1.0
54.0,90.0,1.0
54.0,91.0,1.0
54.0,92.0,1.0
54.0,93.0,1.0
54.0,94.0,0.0
54.0,95.0,1.0
54.0,96.0,0.0
54.0,97.0,0.0
54.0,98.0,1.0
54.0,99.0,0.0
0.0,55.0,0.0
1.0,55.0,1.0
2.0,55.0,0.0
3.0,55.0,0.0
4.0,55.0,0.0
5.0,55.0,0.0
6.0,55.0,0.0
7.0,55.0,0.0
8.0,55.0,0.0
9.0,55.0,0.0
10.0,55.0,0.0
11.0,55.0,0.0
12.0,55.0,1.0
13.0,55.0,0.0
14.0,55.0,1.0
15.0,55.0,1.0
16.0,55.0,0.0
17.0,55.0,0.0
18.0,55.0,1.0
19.0,55.0,1.0
20.0,55.0,1.0
21.0,55.0,1.0
22.0,55.0,0.0
23.0,55.0,0.0
24.0,55.0,0.0
25.0,55.0,0.0
26.0,55.0,1.0
27.0,55.0,1.0
28.0,55.0,0.0
29.0,55.0,0.0
30.0,55.0,0.0
31.0,55.0,0.0
32.0,55.0,0.0
33.0,55.0,0.0
34.0,55.0,1.0
35.0,55.0,0.0
36.0,55.0,0.0
37.0,55.0,0.0
38.0,55.0,0.0
39.0,55.0,0.0
40.0,55.0,0.0
41.0,55.0,1.0
42.0,55.0,0.0
43.0,55.0,0.0
44.0,55.0,0.0
45.0,55.0,0.0
46.0,55.0,0.0
47.0,55.0,1.0
48.0,55.0,0.0
49.0,55.0,0.0
50.0,55.0,1.0
51.0,55.0,1.0
52.0,55.0,0.0
53.0,55.0,0.0
54.0,55.0,1.0
55.0,56.0,0.0
55.0,57.0,0.0
55.0,58.0,0.0
55.0,59.0,0.0
55.0,60.0,1.0
55.0,61.0,0.0
55.0,62.0,1.0
55.0,63.0,0.0
55.0,64.0,0.0
55.0,65.0,1.0
55.0,66.0,0.0
55.0,67.0,0.0
55.0,68.0,0.0
55.0,69.0,0.0
55.0,70.0,1.0
55.0,71.0,0.0
55.0,72.0,1.0
55.0,73.0,0.0
55.0,74.0,0.0
55.0,75.0,0.0
55.0,76.0,0.0
55.0,77.0,1.0
55.0,78.0,0.0
55.0,79.0,0.0
55.0,80.0,1.0
55.0,81.0,0.0
55.0,82.0,0.0
55.0,83.0,0.0
55.0,84.0,0.0
55.0,85.0,0.0
55.0,86.0,1.0
55.0,87.0,1.0
55.0,88.0,0.0
55.0,89.0,0.0
55.0,90.0,1.0
55.0,91.0,0.0
55.0,92.0,1.0
55.0,93.0,0.0
55.0,94.0,1.0
55.0,95.0,1.0
55.0,96.0,1.0
55.0,97.0,0.0
55.0,98.0,0.0
55.0,99.0,1.0
0.0,56.0,0.0
1.0,56.0,0.0
2.0,56.0,0.0
3.0,56.0,1.0
4.0,56.0,1.0
5.0,56.0,1.0
6.0,56.0,1.0
7.0,56.0,0.0
8.0,56.0,1.0
9.0,56.0,0.0
10.0,56.0,0.0
11.0,56.0,1.0
12.0,56.0,1.0
13.0,56.0,1.0
14.0,56.0,1.0
15.0,56.0,1.0
16.0,56.0,1.0
17.0,56.0,0.0
18.0,56.0,0.0
19.0,56.0,0.0
20.0,56.0,1.0
21.0,56.0,1.0
22.0,56.0,1.0
23.0,56.0,1.0
24.0,56.0,1.0
25.0,56.0,1.0
26.0,56.0,1.0
27.0,56.0,0.0
28.0,56.0,1.0
29.0,56.0,1.0
30.0,56.0,1.0
31.0,56.0,1.0
32.0,56.0,1.0
33.0,56.0,1.0
34.0,56.0,1.0
35.0,56.0,1.0
36.0,56.0,1.0
37.0,56.0,0.0
38.0,56.0,0.0
39.0,56.0,0.0
40.0,56.0,1.0
41.0,56.0,0.0
42.0,56.0,0.0
43.0,56.0,0.0
44.0,56.0,1.0
45.0,56.0,1.0
46.0,56.0,1.0
47.0,56.0,0.0
48.0,56.0,0.0
49.0,56.0,1.0
50.0,56.0,0.0
51.0,56.0,0.0
52.0,56.0,0.0
53.0,56.0,0.0
54.0,56.0,1.0
55.0,56.0,0.0
56.0,57.0,1.0
56.0,58.0,0.0
56.0,59.0,0.0
56.0,60.0,1.0
56.0,61.0,1.0
56.0,62.0,1.0
56.0,63.0,1.0
56.0,64.0,1.0
56.0,65.0,0.0
56.0,66.0,1.0
56.0,67.0,1.0
56.0,68.0,1.0
56.0,69.0,1.0
56.0,70.0,0.0
56.0,71.0,1.0
56.0,72.0,0.0
56.0,73.0,1.0
56.0,74.0,1.0
56.0,75.0,0.0
56.0,76.0,1.0
56.0,77.0,0.0
56.0,78.0,0.0
56.0,79.0,1.0
56.0,80.0,0.0
56.0,81.0,1.0
56.0,82.0,0.0
56.0,83.0,1.0
56.0,84.0,0.0
56.0,85.0,1.0
56.0,86.0,1.0
56.0,87.0,1.0
56.0,88.0,1.0
56.0,89.0,0.0
56.0,90.0,0.0
56.0,91.0,0.0
56.0,92.0,1.0
56.0,93.0,1.0
56.0,94.0,1.0
56.0,95.0,1.0
56.0,96.0,0.0
56.0,97.0,0.0
56.0,98.0,1.0
56.0,99.0,1.0
0.0,57.0,1.0
1.0,57.0,0.0
2.0,57.0,1.0
3.0,57.0,1.0
4.0,57.0,1.0
5.0,57.0,0.0
6.0,57.0,0.0
7.0,57.0,1.0
8.0,57.0,0.0
9.0,57.0,1.0
10.0,57.0,1.0
11.0,57.0,1.0
12.0,57.0,1.0
13.0,57.0,0.0
14.0,57.0,0.0
15.0,57.0,1.0
16.0,57.0,1.0
17.0,57.0,0.0
18.0,57.0,1.0
19.0,57.0,0.0
20.0,57.0,0.0
21.0,57.0,1.0
22.0,57.0,1.0
23.0,57.0,1.0
24.0,57.0,1.0
25.0,57.0,1.0
26.0,57.0,1.0
27.0,57.0,0.0
28.0,57.0,0.0
29.0,57.0,1.0
30.0,57.0,1.0
31.0,57.0,0.0
32.0,57.0,1.0
33.0,57.0,1.0
34.0,57.0,1.0
35.0,57.0,1.0
36.0,57.0,1.0
37.0,57.0,1.0
38.0,57.0,0.0
39.0,57.0,1.0
40.0,57.0,1.0
41.0,57.0,1.0
42.0,57.0,1.0
43.0,57.0,1.0
44.0,57.0,1.0
45.0,57.0,0.0
46.0,57.0,1.0
47.0,57.0,1.0
48.0,57.0,1.0
49.0,57.0,1.0
50.0,57.0,1.0
51.0,57.0,1.0
52.0,57.0,1.0
53.0,57.0,1.0
54.0,57.0,0.0
55.0,57.0,0.0
56.0,57.0,0.0
57.0,58.0,1.0
57.0,59.0,1.0
57.0,60.0,1.0
57.0,61.0,1.0
57.0,62.0,1.0
57.0,63.0,1.0
57.0,64.0,1.0
57.0,65.0,1.0
57.0,66.0,1.0
57.0,67.0,1.0
57.0,68.0,1.0
57.0,69.0,1.0
57.0,70.0,1.0
57.0,71.0,0.0
57.0,72.0,1.0
57.0,73.0,0.0
57.0,74.0,1.0
57.0,75.0,1.0
57.0,76.0,1.0
57.0,77.0,0.0
57.0,78.0,1.0
57.0,79.0,1.0
57.0,80.0,1.0
57.0,81.0,1.0
57.0,82.0,1.0
57.0,83.0,1.0
57.0,84.0,1.0
57.0,85.0,1.0
57.0,86.0,1.0
57.0,87.0,0.0
57.0,88.0,1.0
57.0,89.0,1.0
57.0,90.0,1.0
57.0,91.0,1.0
57.0,92.0,1.0
57.0,93.0,0.0
57.0,94.0,0.0
57.0,95.0,1.0
57.0,96.0,1.0
57.0,97.0,0.0
57.0,98.0,1.0
57.0,99.0,1.0
0.0,58.0,1.0
1.0,58.0,0.0
2.0,58.0,0.0
3.0,58.0,1.0
4.0,58.0,0.0
5.0,58.0,0.0
6.0,58.0,0.0
7.0,58.0,0.0
8.0,58.0,1.0
9.0,58.0,1.0
10.0,58.0,0.0
11.0,58.0,1.0
12.0,58.0,0.0
13.0,58.0,0.0
14.0,58.0,0.0
15.0,58.0,0.0
16.0,58.0,0.0
17.0,58.0,1.0
18.0,58.0,0.0
19.0,58.0,0.0
20.0,58.0,1.0
21.0,58.0,0.0
22.0,58.0,0.0
23.0,58.0,1.0
24.0,58.0,1.0
25.0,58.0,0.0
26.0,58.0,1.0
27.0,58.0,0.0
28.0,58.0,1.0
29.0,58.0,1.0
30.0,58.0,0.0
31.0,58.0,0.0
32.0,58.0,1.0
33.0,58.0,0.0
34.0,58.0,0.0
35.0,58.0,1.0
36.0,58.0,1.0
37.0,58.0,0.0
38.0,58.0,1.0
39.0,58.0,1.0
40.0,58.0,1.0
41.0,58.0,0.0
42.0,58.0,1.0
43.0,58.0,0.0
44.0,58.0,1.0
45.0,58.0,0.0
46.0,58.0,1.0
47.0,58.0,0.0
48.0,58.0,1.0
49.0,58.0,1.0
50.0,58.0,0.0
51.0,58.0,0.0
52.0,58.0,1.0
53.0,58.0,1.0
54.0,58.0,0.0
55.0,58.0,0.0
56.0,58.0,0.0
57.0,58.0,1.0
58.0,59.0,0.0
58.0,60.0,1.0
58.0,61.0,1.0
58.0,62.0,0.0
58.0,63.0,1.0
58.0,64.0,0.0
58.0,65.0,0.0
58.0,66.0,1.0
58.0,67.0,1.0
58.0,68.0,1.0
58.0,69.0,0.0
58.0,70.0,0.0
58.0,71.0,0.0
58.0,72.0,0.0
58.0,73.0,0.0
58.0,74.0,1.0
58.0,75.0,0.0
58.0,76.0,0.0
58.0,77.0,0.0
58.0,78.0,0.0
58.0,79.0,0.0
58.0,80.0,1.0
58.0,81.0,1.0
58.0,82.0,0.0
